unit_id,arm,user_id,scenario_id,seed,turn_index,local_first_text_ms,local_complete_ms,local_first_token_ms,generator_first_token_ms,state_hydration_ms,policy_ms,retrieval_ms,prompt_build_ms,tokenization_ms,generation_setup_ms,generation_ms,final_decode_ms,input_tokens,output_tokens,source_invocations
state_21bae6b972f2df1611a6,me_r0,p16,p16:2,101,3,237.5920497191449,2470.3230493081114,237.53956061167023,231.62837427419922,0.10840462831159432,0.007050344720482826,2.7050793481369815,0.015243655070662498,3.0391913993904986,0.03621696184078852,2464.2534956801683,0.1583672904719909,1350.0,82.0,1.0
state_21bae6b972f2df1611a6,pm_off,p16,p16:2,101,3,301.22630662905675,2039.2412933676194,301.1689637011538,119.50994740861158,0.12147403322160244,6.2042165858050184,173.02154276209572,0.038901266331473984,2.2216457097480693,0.051235935340325035,1857.4573800433427,0.12489703173438708,649.0,65.0,2.0
state_21bae6b972f2df1611a6,rule_off,p16,p16:2,101,3,465.31612464847666,2714.7690364314863,465.2620797666411,295.25330445418757,0.10964460670948029,154.09413476785025,11.63133365722994,0.037621318673094116,4.092337718854348,0.043703243136405945,2544.607407102982,0.15285401605069637,1730.0,82.0,3.0
state_25d6bbe3f8761bf56b08,context_only,p17,p17:1,101,3,73.39250373964508,1704.1888333236177,73.33040439213316,71.5670430411895,0.15539435359338918,0.009439031903942427,0.03645095663766066,0.011710372443000475,1.4986836661895115,0.051682970176140465,1702.280255034566,0.1452169381082058,306.0,61.0,0.0
state_25d6bbe3f8761bf56b08,fixed_off,p17,p17:1,101,3,401.7957599523167,2181.7076130149267,401.73476802495617,261.96073500129086,0.10786096875866254,0.006794308622678121,135.67791040986776,0.04293994667629401,3.8946853019297123,0.043842087810238205,2041.772261960432,0.16131803082923094,1611.0,65.0,4.0
state_25d6bbe3f8761bf56b08,me_r0,p17,p17:1,101,3,200.89739304967225,1953.9841286993276,200.8511753131946,196.47796700398126,0.11132735138138135,0.007295360167821248,1.3837763884415228,0.017201993614435196,2.818773267790675,0.034833947817484535,1949.4716790504754,0.13924133963882923,1242.0,65.0,1.0
state_25d6bbe3f8761bf56b08,pm_off,p17,p17:1,101,3,245.3922467151036,1867.1785506885499,245.34160806797445,107.29078769994278,0.10849201741317908,5.812481356163819,130.15208998695016,0.03148700731496016,1.9022580236196518,0.044011976569890976,1729.0102949676414,0.11743535287678242,594.0,61.0,2.0
state_25d6bbe3f8761bf56b08,rule_off,p17,p17:1,101,3,413.85955829173326,2000.6812216403584,413.77722557323676,260.3507159122576,0.12454732010761897,137.96372657331327,11.141558332989613,0.04213706900676092,4.107040042678515,0.047500322883327804,1847.136526601389,0.11818537799020608,1584.0,58.0,3.0
state_2c520491a6f996b397f7,context_only,p16,p16:2,202,8,88.9765159226954,1899.7897275257856,88.92170526087284,87.19060337170959,0.13114558532834053,0.007538047308723132,0.03942024583617846,0.01069437712430954,1.501795059690873,0.0405085738748312,1897.9027046977233,0.1559209388991197,442.0,68.0,0.0
state_2c520491a6f996b397f7,fixed_off,p16,p16:2,202,8,558.9108660351485,2534.2529360204935,558.8485066934178,296.1250379836808,0.11616696914037068,0.007311658312877019,258.0154260310034,0.05439366213977337,4.479848391686876,0.05032199745376905,2271.3866766231754,0.14279068758090338,1733.0,72.0,4.0
state_2c520491a6f996b397f7,me_r0,p16,p16:2,202,8,239.76947468084595,2440.6977434021733,239.71954407170415,233.1581957017382,0.11339775907496612,0.006766524165868759,3.3439867353687682,0.015746025989453,3.0465793485442796,0.03487197682261467,2434.008697979152,0.1276970530549685,1393.0,81.0,1.0
state_2c520491a6f996b397f7,pm_off,p16,p16:2,202,8,545.2676576096565,2558.910612948239,545.1887029533585,264.8614232894033,0.126697588711977,7.756756075347464,267.6796910042564,0.057183982183535896,4.650931339710951,0.05601967374483744,2278.4186073113233,0.16472597296039262,1649.0,73.0,3.0
state_2c520491a6f996b397f7,rule_off,p16,p16:2,202,8,592.9046543315053,2785.992927616462,592.8361629291127,281.6383522003889,0.12827462827165922,248.08041541837156,58.63724757606784,0.04382866124312083,4.263650703554352,0.04439374121526877,2474.6695256326348,0.12559125510354838,1703.0,80.0,3.0
state_2f772b1e6c2c8aab174c,context_only,p8,p8:2,202,8,88.55812732751171,2391.0340467312685,88.51918368600309,86.92502168317635,0.11710869148373604,0.0075340115775664645,0.034940894693136215,0.009466117868820826,1.3881365302950144,0.03697575690845648,2389.2771053748825,0.16277935355901718,439.0,86.0,0.0
state_2f772b1e6c2c8aab174c,fixed_off,p8,p8:2,202,8,530.1723590431114,2897.875902398179,530.1054110750556,280.5889460723847,0.11925135428706805,0.007578016569217046,244.94952793853977,0.05541671998798847,4.334195361783107,0.050495611503720284,2648.220900679007,0.13853671650091806,1677.0,86.0,4.0
state_2f772b1e6c2c8aab174c,me_r0,p8,p8:2,202,8,240.35437994947037,2925.5405767665557,240.27352795625725,232.11693189417323,0.1275479638328155,0.008259667083621025,4.654336022213101,0.018583998704950016,3.3015203662216663,0.046348044027884804,2917.2426749331257,0.14130577134589353,1324.0,98.0,1.0
state_2f772b1e6c2c8aab174c,pm_off,p8,p8:2,202,8,565.5786176988235,3209.7285113607845,565.5065457491825,264.45341436192393,0.12877536937594414,7.669240701943636,288.80595369264483,0.050460221245884895,4.3466531205922365,0.052048281456033386,2908.5301956317076,0.14518434181809425,1653.0,96.0,3.0
state_2f772b1e6c2c8aab174c,rule_off,p8,p8:2,202,8,604.5303613257905,3246.044842681537,604.4666772553077,264.8908995712797,0.14302033620576063,256.7632360539089,78.36508324059348,0.049644693111379944,4.208325718839963,0.04646764136850834,2906.308872702842,0.16019229466716448,1653.0,96.0,3.0
state_386f27896b4ed9f621e8,context_only,p8,p8:1,303,8,88.96902467434604,1705.127206010123,88.89649133197963,87.06554692859451,0.14340171280006567,0.00814565767844518,0.03940604316691557,0.010721307868758837,1.5840149329354365,0.04525474893550078,1703.1337439548224,0.16251765191555023,436.0,60.0,0.0
state_386f27896b4ed9f621e8,fixed_off,p8,p8:1,303,8,523.1675906882932,3631.998371332884,523.0824233343204,266.6382526513189,0.14579334917167822,0.009230027596155802,251.88190893580517,0.05434701840082804,4.300258044774334,0.052633307253321014,3375.403456001853,0.15074464802940687,1643.0,113.0,4.0
state_386f27896b4ed9f621e8,me_r0,p8,p8:1,303,8,205.28482925146818,2212.595409636075,205.22412828480205,197.67162661689022,0.11471565812826157,0.0067449485262235,4.458327389632662,0.01632026396691799,2.920399342353145,0.03599406530459722,2204.8884633307657,0.15444463739792505,1264.0,74.0,1.0
state_386f27896b4ed9f621e8,pm_off,p8,p8:1,303,8,513.4944316620628,3505.344152372951,513.412908030053,262.61497599383193,0.11298432946205139,7.178790712108214,239.11230700711408,0.05026130626598994,4.290803025166194,0.05278565610448519,3254.33636464489,0.2098556918402513,1619.0,109.0,3.0
state_386f27896b4ed9f621e8,rule_off,p8,p8:1,303,8,573.1904893958321,3580.011887708679,573.1208079960197,262.87001340339583,0.12800400145351887,230.45104431609312,75.50788073179622,0.04137633368372917,4.07707163443168,0.04541757516562939,3269.6028797266385,0.1582133894165357,1619.0,109.0,3.0
state_4955ef7e024bd4351130,context_only,p9,p9:1,202,3,73.4486593088756,1609.1720843687654,73.41229224887987,72.14801595546305,0.10996397274235885,0.006816349923610687,0.027672310049335163,0.008486599350968996,1.0719197647025187,0.03941729664802551,1607.7882026632626,0.11960541208585103,315.0,58.0,0.0
state_4955ef7e024bd4351130,fixed_off,p9,p9:1,202,3,423.5753506266822,2463.493650391077,423.51143232857186,242.9499989375472,0.11179200373589993,0.0073713405678669615,176.87149493334195,0.03920503271122774,3.488505957648158,0.04306412301957607,2282.8070419685296,0.1251750315229098,1502.0,75.0,4.0
state_4955ef7e024bd4351130,me_r0,p9,p9:1,202,3,186.0021740042915,1691.0673915408552,185.94981295367083,180.97246104540923,0.10703162600596745,0.007013945529858272,2.186285642286142,0.013332736367980639,2.6276756543666124,0.03601230370501677,1685.9739903205384,0.11604931205511093,1123.0,56.0,1.0
state_4955ef7e024bd4351130,pm_off,p9,p9:1,202,3,311.5918406595786,1960.731677012518,311.54627127883333,123.01779096014798,0.1208786852657795,6.200647990529736,180.00994731361666,0.0347476452589035,2.1173127461224794,0.0449459378918012,1772.0875329493235,0.11566374450922012,703.0,62.0,3.0
state_4955ef7e024bd4351130,rule_off,p9,p9:1,202,3,422.19527694396675,2091.2471876169243,422.14088793843985,241.83350335806608,0.10796768280367057,165.68674403242767,10.960462968796492,0.0320729644348224,3.476416924968362,0.04372000694274902,1910.7985157364358,0.14128730011483034,1476.0,61.0,3.0
state_50459bc9b13d5cca092f,context_only,p2,p2:1,303,8,88.32376589998603,2140.7711662662527,88.27834490997095,86.71643872124453,0.11305790394544601,0.007114994029204051,0.03381407198806604,0.009490565086404482,1.3621329950789611,0.03629565859834353,2139.0551233974597,0.15413668006658554,432.0,77.0,0.0
state_50459bc9b13d5cca092f,fixed_off,p2,p2:1,303,8,563.2994693393508,2677.887463088458,563.2129413230965,305.3964553400874,0.12466839204231898,0.008150624732176462,252.98234191723168,0.0554514117538929,4.595306313907106,0.050567323341965675,2419.945703353733,0.12527375171581903,1799.0,77.0,4.0
